chat_id;user_id;message;extraversion_pole;context_0;context_1;context_2;distractor_1;distractor_2
BE8208F9-6D5A-46A1-A9AB-28F5F3A05866;speaker1;Die Vegane Seite.;introvert;dunkle Seite? Star Wars?;Wann kommst du in die dunkle Seite?;Hm na gut, dann probier ich einfach alles aus.;Was hast du morgen so vor?;Das tur mir leid.
BE8208F9-6D5A-46A1-A9AB-28F5F3A05866;speaker2;Aaah. Hm gute Frage, wenn es die meisten tierischen Produkte die ich jetzt so esse, als veganes Ersatzprodukt gibt. Ich denke die meisten gibt es auch schon, aber die schmecken nicht immer oder sind ziemlich teuer. und es gibt leider immer so viel Plastikmüll, wenn man sich vegane Wurstscheiben holt und in der Packung dann 5 Scheiben sind.;extrovert;Die Vegane Seite.;dunkle Seite? Star Wars?;Wann kommst du in die dunkle Seite?;Was ist dein Lieblingsessen?;Ich mag Suppe.
BE8208F9-6D5A-46A1-A9AB-28F5F3A05866;speaker1;Da kann ich verstehen. Vielleicht muss man auf die ganzen Produkte verzichten und nur Gemüse essen. Dann hat man alle Probleme gelöst. Umwelt und Gesundheit.;introvert;Aaah. Hm gute Frage, wenn es die meisten tierischen Produkte die ich jetzt so esse, als veganes Ersatzprodukt gibt. Ich denke die meisten gibt es auch schon, aber die schmecken nicht immer oder sind ziemlich teuer. und es gibt leider immer so viel Plastikmüll, wenn man sich vegane Wurstscheiben holt und in der Packung dann 5 Scheiben sind.;Die Vegane Seite.;dunkle Seite? Star Wars?;Was hast du morgen so vor?;Ich liebe Eis.
BE8208F9-6D5A-46A1-A9AB-28F5F3A05866;speaker2;Ja vielleicht.;extrovert;Da kann ich verstehen. Vielleicht muss man auf die ganzen Produkte verzichten und nur Gemüse essen. Dann hat man alle Probleme gelöst. Umwelt und Gesundheit.;Aaah. Hm gute Frage, wenn es die meisten tierischen Produkte die ich jetzt so esse, als veganes Ersatzprodukt gibt. Ich denke die meisten gibt es auch schon, aber die schmecken nicht immer oder sind ziemlich teuer. und es gibt leider immer so viel Plastikmüll, wenn man sich vegane Wurstscheiben holt und in der Packung dann 5 Scheiben sind.;Die Vegane Seite.;Ich mag Suppe.;Das hab ich nicht verstanden.
BE8208F9-6D5A-46A1-A9AB-28F5F3A05866;speaker1;Aber wer möchte schon auf die leckere Sachen verzichten!;introvert;Ja vielleicht.;Da kann ich verstehen. Vielleicht muss man auf die ganzen Produkte verzichten und nur Gemüse essen. Dann hat man alle Probleme gelöst. Umwelt und Gesundheit.;Aaah. Hm gute Frage, wenn es die meisten tierischen Produkte die ich jetzt so esse, als veganes Ersatzprodukt gibt. Ich denke die meisten gibt es auch schon, aber die schmecken nicht immer oder sind ziemlich teuer. und es gibt leider immer so viel Plastikmüll, wenn man sich vegane Wurstscheiben holt und in der Packung dann 5 Scheiben sind.;Das tur mir leid.;Super cool!
BE8208F9-6D5A-46A1-A9AB-28F5F3A05866;speaker2;Aber dann kommt man auch wieder zum Kernproblem. Wie sehr will sich der Mensch einschränken. Genau.;extrovert;Aber wer möchte schon auf die leckere Sachen verzichten!;Ja vielleicht.;Da kann ich verstehen. Vielleicht muss man auf die ganzen Produkte verzichten und nur Gemüse essen. Dann hat man alle Probleme gelöst. Umwelt und Gesundheit.;Ich bin vegan.;Wie meinst du das?
BE8208F9-6D5A-46A1-A9AB-28F5F3A05866;speaker1;Muss los!;introvert;Aber dann kommt man auch wieder zum Kernproblem. Wie sehr will sich der Mensch einschränken. Genau.;Aber wer möchte schon auf die leckere Sachen verzichten!;Ja vielleicht.;Was hast du morgen so vor?;Ich mag Suppe.
BE8208F9-6D5A-46A1-A9AB-28F5F3A05866;speaker2;Alles klar, ciao!;extrovert;Muss los!;Aber dann kommt man auch wieder zum Kernproblem. Wie sehr will sich der Mensch einschränken. Genau.;Aber wer möchte schon auf die leckere Sachen verzichten!;Was hast du morgen so vor?;Was ist dein Hobby?
CD73441C-A2C7-4DE5-BAE8-F4FC88737432;speaker1;Hallo.;extrovert;Hi!;Hallo;Hi;Ich liebe Eis.;Was ist dein Lieblingsessen?
CD73441C-A2C7-4DE5-BAE8-F4FC88737432;speaker2;hi. Ich dachte schon mich matcht hier niemand. ;extrovert;Hallo.;Hallo;Hi;Das hab ich nicht verstanden.;Was hast du morgen so vor?
CD73441C-A2C7-4DE5-BAE8-F4FC88737432;speaker1;Also ich war bis gerade in einem Chat. Alles okay bei dir? Auch wärmetechnisch?;extrovert;hi. Ich dachte schon mich matcht hier niemand. ;Hallo.;Hi;Was ist dein Hobby?;Was hast du morgen so vor?
CD73441C-A2C7-4DE5-BAE8-F4FC88737432;speaker2;Naja, ich wohne in einer Dachgeschoßwohnung. Ist also quasi eine Sauna.;extrovert;Also ich war bis gerade in einem Chat. Alles okay bei dir? Auch wärmetechnisch?;hi. Ich dachte schon mich matcht hier niemand. ;Hallo.;Ich mag Suppe.;Was ist dein Hobby?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker1;Hi!;extrovert;Hi!;Hallo;Hi;Wie meinst du das?;Was ist dein Hobby?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker2;Aloha!;extrovert;Hi!;Hallo;Hi;Ich liebe Eis.;Was hast du morgen so vor?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker1;Alles gut bei dir?;extrovert;Aloha!;Hi!;Hi;Was ist dein Lieblingsessen?;Was hast du morgen so vor?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker2;Alles ganz hervorragend. Und selbst?;extrovert;Alles gut bei dir?;Aloha!;Hi!;Was ist dein Lieblingsessen?;Ich mag Suppe.
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker1;Auch, danke! Ist das Wetter bei dir auch so nass?;extrovert;Alles ganz hervorragend. Und selbst?;Alles gut bei dir?;Aloha!;Was hast du morgen so vor?;Was ist dein Lieblingsessen?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker2;Jip, ziemlich ungemütlich. Aber Gestern ein paar Freunde wiedergetroffen, die ich lange nicht gesehen habe. Die gute Laune wird mir kein Regen vernieseln können.;extrovert;Auch, danke! Ist das Wetter bei dir auch so nass?;Alles ganz hervorragend. Und selbst?;Alles gut bei dir?;Wie meinst du das?;Das tur mir leid.
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker1;Nicht so schön. Hast du denn trotzdem etwas, auf das du dich nach deinem Feierabend freuen kannst? Dann ist ja alles super.;extrovert;Jip, ziemlich ungemütlich. Aber Gestern ein paar Freunde wiedergetroffen, die ich lange nicht gesehen habe. Die gute Laune wird mir kein Regen vernieseln können.;Auch, danke! Ist das Wetter bei dir auch so nass?;Alles ganz hervorragend. Und selbst?;Das tur mir leid.;Ich liebe Eis.
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker2;Haha, da haben wir zeitgleich abgeschickt. Am Feierabend habe ich noch nix spezielles vor.;extrovert;Nicht so schön. Hast du denn trotzdem etwas, auf das du dich nach deinem Feierabend freuen kannst? Dann ist ja alles super.;Jip, ziemlich ungemütlich. Aber Gestern ein paar Freunde wiedergetroffen, die ich lange nicht gesehen habe. Die gute Laune wird mir kein Regen vernieseln können.;Auch, danke! Ist das Wetter bei dir auch so nass?;Super cool!;Wie meinst du das?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker1;Ja. Ich kann mich hoffentlich auf etwas leckeres zu essen freuen.;extrovert;Haha, da haben wir zeitgleich abgeschickt. Am Feierabend habe ich noch nix spezielles vor.;Nicht so schön. Hast du denn trotzdem etwas, auf das du dich nach deinem Feierabend freuen kannst? Dann ist ja alles super.;Jip, ziemlich ungemütlich. Aber Gestern ein paar Freunde wiedergetroffen, die ich lange nicht gesehen habe. Die gute Laune wird mir kein Regen vernieseln können.;Ich mag Suppe.;Was ist dein Hobby?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker2;Aber du weißt noch nicht, auf welches Gericht?;extrovert;Ja. Ich kann mich hoffentlich auf etwas leckeres zu essen freuen.;Haha, da haben wir zeitgleich abgeschickt. Am Feierabend habe ich noch nix spezielles vor.;Nicht so schön. Hast du denn trotzdem etwas, auf das du dich nach deinem Feierabend freuen kannst? Dann ist ja alles super.;Das hab ich nicht verstanden.;Wie meinst du das?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker1;Gericht ist vielleicht etwas übertrieben. Es wird wohl entweder eine selbst gebratene Gemüsepfanne oder ich gehe zu meinem Lieblingsrestaurant in meiner Nähe.;extrovert;Aber du weißt noch nicht, auf welches Gericht?;Ja. Ich kann mich hoffentlich auf etwas leckeres zu essen freuen.;Haha, da haben wir zeitgleich abgeschickt. Am Feierabend habe ich noch nix spezielles vor.;Das tur mir leid.;Was ist dein Hobby?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker2;Gemüsepfanne ist doch eine super Sache! Ich schätze, ich sollte mich heute auch noch darum kümmern, was zu kochen.;extrovert;Gericht ist vielleicht etwas übertrieben. Es wird wohl entweder eine selbst gebratene Gemüsepfanne oder ich gehe zu meinem Lieblingsrestaurant in meiner Nähe.;Aber du weißt noch nicht, auf welches Gericht?;Ja. Ich kann mich hoffentlich auf etwas leckeres zu essen freuen.;Was ist dein Hobby?;Was ist dein Lieblingsessen?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker1;Hast du denn schon eine Idee, was du kochen wirst?;extrovert;Gemüsepfanne ist doch eine super Sache! Ich schätze, ich sollte mich heute auch noch darum kümmern, was zu kochen.;Gericht ist vielleicht etwas übertrieben. Es wird wohl entweder eine selbst gebratene Gemüsepfanne oder ich gehe zu meinem Lieblingsrestaurant in meiner Nähe.;Aber du weißt noch nicht, auf welches Gericht?;Wie meinst du das?;Wie meinst du das?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker2;Ne, und Einkaufen müsste ich dafür auch noch.;extrovert;Hast du denn schon eine Idee, was du kochen wirst?;Gemüsepfanne ist doch eine super Sache! Ich schätze, ich sollte mich heute auch noch darum kümmern, was zu kochen.;Gericht ist vielleicht etwas übertrieben. Es wird wohl entweder eine selbst gebratene Gemüsepfanne oder ich gehe zu meinem Lieblingsrestaurant in meiner Nähe.;Was ist dein Hobby?;Was ist dein Lieblingsessen?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker1;Oh je. Brauchst du noch ein bisschen Inspiration?;extrovert;Ne, und Einkaufen müsste ich dafür auch noch.;Hast du denn schon eine Idee, was du kochen wirst?;Gemüsepfanne ist doch eine super Sache! Ich schätze, ich sollte mich heute auch noch darum kümmern, was zu kochen.;Ich bin vegan.;Wie meinst du das?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker2;Wenn du was hast, gerne . Sollte aber möglichst vegan oder veganisierbar sein!;extrovert;Oh je. Brauchst du noch ein bisschen Inspiration?;Ne, und Einkaufen müsste ich dafür auch noch.;Hast du denn schon eine Idee, was du kochen wirst?;Wie meinst du das?;Wie meinst du das?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker1;Da kenne ich mich aus!;extrovert;Wenn du was hast, gerne . Sollte aber möglichst vegan oder veganisierbar sein!;Oh je. Brauchst du noch ein bisschen Inspiration?;Ne, und Einkaufen müsste ich dafür auch noch.;Ich mag Suppe.;Das tur mir leid.
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker2;Ofengemüse vielleicht? Oder was mit Kohl bei dem ungemütlichen Wetter. Ja nice!;extrovert;Da kenne ich mich aus!;Wenn du was hast, gerne . Sollte aber möglichst vegan oder veganisierbar sein!;Oh je. Brauchst du noch ein bisschen Inspiration?;Was ist dein Lieblingsessen?;Ich bin vegan.
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker1;Eine Idee von mir wäre Chilli sin carne. Also Chilli mit tofu oder Tempeh. Für mehr Gemüse würde ich eher eine Suppe empfehlen.;extrovert;Ofengemüse vielleicht? Oder was mit Kohl bei dem ungemütlichen Wetter. Ja nice!;Da kenne ich mich aus!;Wenn du was hast, gerne . Sollte aber möglichst vegan oder veganisierbar sein!;Super cool!;Super cool!
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker2;Ja, eine Suppe ist super! Und Chili mit Tempeh yeah! Ich habe Tempeh erst vor etwa einem Jahr kennen gelernt, weil mich die Idee mit der Fermentierung vorher immer skeptisch gemacht hat. Was für eine Verfehlung!;extrovert;Eine Idee von mir wäre Chilli sin carne. Also Chilli mit tofu oder Tempeh. Für mehr Gemüse würde ich eher eine Suppe empfehlen.;Ofengemüse vielleicht? Oder was mit Kohl bei dem ungemütlichen Wetter. Ja nice!;Da kenne ich mich aus!;Das hab ich nicht verstanden.;Das hab ich nicht verstanden.
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker1;Tempeh ist super! Kann man auch gut würzen oder marinieren. In mein Chili mache ich auch immer ganze Zimtstangen für extra Geschmack. Freut mich, wenn ich dir da helfen konnte.;extrovert;Ja, eine Suppe ist super! Und Chili mit Tempeh yeah! Ich habe Tempeh erst vor etwa einem Jahr kennen gelernt, weil mich die Idee mit der Fermentierung vorher immer skeptisch gemacht hat. Was für eine Verfehlung!;Eine Idee von mir wäre Chilli sin carne. Also Chilli mit tofu oder Tempeh. Für mehr Gemüse würde ich eher eine Suppe empfehlen.;Ofengemüse vielleicht? Oder was mit Kohl bei dem ungemütlichen Wetter. Ja nice!;Was ist dein Lieblingsessen?;Das tur mir leid.
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker2;Eine Prise Backkakao ist auch der Hammer im Chili. Vielen Dank auf jeden Fall!;extrovert;Tempeh ist super! Kann man auch gut würzen oder marinieren. In mein Chili mache ich auch immer ganze Zimtstangen für extra Geschmack. Freut mich, wenn ich dir da helfen konnte.;Ja, eine Suppe ist super! Und Chili mit Tempeh yeah! Ich habe Tempeh erst vor etwa einem Jahr kennen gelernt, weil mich die Idee mit der Fermentierung vorher immer skeptisch gemacht hat. Was für eine Verfehlung!;Eine Idee von mir wäre Chilli sin carne. Also Chilli mit tofu oder Tempeh. Für mehr Gemüse würde ich eher eine Suppe empfehlen.;Was ist dein Hobby?;Wie meinst du das?
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker1;Das habe ich noch nicht ausprobiert, super Tipp. Ich sage auch schon mal danke und bis zum nächsten Mal!;extrovert;Eine Prise Backkakao ist auch der Hammer im Chili. Vielen Dank auf jeden Fall!;Tempeh ist super! Kann man auch gut würzen oder marinieren. In mein Chili mache ich auch immer ganze Zimtstangen für extra Geschmack. Freut mich, wenn ich dir da helfen konnte.;Ja, eine Suppe ist super! Und Chili mit Tempeh yeah! Ich habe Tempeh erst vor etwa einem Jahr kennen gelernt, weil mich die Idee mit der Fermentierung vorher immer skeptisch gemacht hat. Was für eine Verfehlung!;Super cool!;Ich mag Suppe.
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;speaker2;Bis denne!;extrovert;Das habe ich noch nicht ausprobiert, super Tipp. Ich sage auch schon mal danke und bis zum nächsten Mal!;Eine Prise Backkakao ist auch der Hammer im Chili. Vielen Dank auf jeden Fall!;Tempeh ist super! Kann man auch gut würzen oder marinieren. In mein Chili mache ich auch immer ganze Zimtstangen für extra Geschmack. Freut mich, wenn ich dir da helfen konnte.;Was ist dein Hobby?;Ich bin vegan.
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker1;Hallo.;extrovert;Hi!;Hallo;Hi;Das tur mir leid.;Ich liebe Eis.
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker2;Hi! Was heißt für dich bewusst leben?;extrovert;Hallo.;Hallo;Hi;Was ist dein Lieblingsessen?;Ich mag Suppe.
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker1;Das stimmt. Vielleicht ist permanente Bewusstmachung auch gar nicht so gut, weil man potentiell mehrdeutige Aussagen immer etwas vorbewertet. Hab das gemerkt, als ich mich intensiv mit Sexismus auseinandergesetzt habe. Auf einmal hab ich alles daran gemessen und das war nicht so ganz gesund . Das Reduzieren von Alternativen finde ich gut! Hab ich auch gemacht mit dem Auto. ;extrovert;Hi! Was heißt für dich bewusst leben?;Hallo.;Hi;Wie meinst du das?;Ich liebe Eis.
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker2;Nice!;extrovert;Das stimmt. Vielleicht ist permanente Bewusstmachung auch gar nicht so gut, weil man potentiell mehrdeutige Aussagen immer etwas vorbewertet. Hab das gemerkt, als ich mich intensiv mit Sexismus auseinandergesetzt habe. Auf einmal hab ich alles daran gemessen und das war nicht so ganz gesund . Das Reduzieren von Alternativen finde ich gut! Hab ich auch gemacht mit dem Auto. ;Hi! Was heißt für dich bewusst leben?;Hallo.;Das hab ich nicht verstanden.;Was ist dein Hobby?
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker1;Wobei ich da mitten in der Dortmunder innenstadt vielleicht auch etwas privilegiert bin. Brauche zu fast allen Sachen meines tägliche Lebens nie länger als 20 Minuten.;extrovert;Nice!;Das stimmt. Vielleicht ist permanente Bewusstmachung auch gar nicht so gut, weil man potentiell mehrdeutige Aussagen immer etwas vorbewertet. Hab das gemerkt, als ich mich intensiv mit Sexismus auseinandergesetzt habe. Auf einmal hab ich alles daran gemessen und das war nicht so ganz gesund . Das Reduzieren von Alternativen finde ich gut! Hab ich auch gemacht mit dem Auto. ;Hi! Was heißt für dich bewusst leben?;Das hab ich nicht verstanden.;Ich mag Suppe.
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker2;Ja, da wird die Wohnlage dann entsprechend wichtig. Ich bin dadurch auch immer auf Innenstadtlage angewiesen.;extrovert;Wobei ich da mitten in der Dortmunder innenstadt vielleicht auch etwas privilegiert bin. Brauche zu fast allen Sachen meines tägliche Lebens nie länger als 20 Minuten.;Nice!;Das stimmt. Vielleicht ist permanente Bewusstmachung auch gar nicht so gut, weil man potentiell mehrdeutige Aussagen immer etwas vorbewertet. Hab das gemerkt, als ich mich intensiv mit Sexismus auseinandergesetzt habe. Auf einmal hab ich alles daran gemessen und das war nicht so ganz gesund . Das Reduzieren von Alternativen finde ich gut! Hab ich auch gemacht mit dem Auto. ;Was hast du morgen so vor?;Was ist dein Lieblingsessen?
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker1;Aber vielleicht ist für eine abgelegene Wohngegend so etwas Car Sharing ja gut. Das eigene Auto braucht man ja auch nicht 247.;extrovert;Ja, da wird die Wohnlage dann entsprechend wichtig. Ich bin dadurch auch immer auf Innenstadtlage angewiesen.;Wobei ich da mitten in der Dortmunder innenstadt vielleicht auch etwas privilegiert bin. Brauche zu fast allen Sachen meines tägliche Lebens nie länger als 20 Minuten.;Nice!;Ich bin vegan.;Das tur mir leid.
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker2;Ja, auf jeden Fall. Finde Innenstädte aber auch einfach super. Einfach mal hier und da einen Kaffee trinken gehen, Bierchen vom Kiosk, alles um die Ecke. Kultur, dies das.;extrovert;Aber vielleicht ist für eine abgelegene Wohngegend so etwas Car Sharing ja gut. Das eigene Auto braucht man ja auch nicht 247.;Ja, da wird die Wohnlage dann entsprechend wichtig. Ich bin dadurch auch immer auf Innenstadtlage angewiesen.;Wobei ich da mitten in der Dortmunder innenstadt vielleicht auch etwas privilegiert bin. Brauche zu fast allen Sachen meines tägliche Lebens nie länger als 20 Minuten.;Super cool!;Wie meinst du das?
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker1;Jaaa! Da nimmt man auch die Lautstärke in Kauf. Jetzt kann man ja auch endlich wieder raus.  Lieber abends Cocktails trinken oder zwischendurch einen Kaffee? ;extrovert;Ja, auf jeden Fall. Finde Innenstädte aber auch einfach super. Einfach mal hier und da einen Kaffee trinken gehen, Bierchen vom Kiosk, alles um die Ecke. Kultur, dies das.;Aber vielleicht ist für eine abgelegene Wohngegend so etwas Car Sharing ja gut. Das eigene Auto braucht man ja auch nicht 247.;Ja, da wird die Wohnlage dann entsprechend wichtig. Ich bin dadurch auch immer auf Innenstadtlage angewiesen.;Was hast du morgen so vor?;Das tur mir leid.
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker2;Lieber Cocktails, Kaffee gibt es ja auch zuhause und im Büro.;extrovert;Jaaa! Da nimmt man auch die Lautstärke in Kauf. Jetzt kann man ja auch endlich wieder raus.  Lieber abends Cocktails trinken oder zwischendurch einen Kaffee? ;Ja, auf jeden Fall. Finde Innenstädte aber auch einfach super. Einfach mal hier und da einen Kaffee trinken gehen, Bierchen vom Kiosk, alles um die Ecke. Kultur, dies das.;Aber vielleicht ist für eine abgelegene Wohngegend so etwas Car Sharing ja gut. Das eigene Auto braucht man ja auch nicht 247.;Das tur mir leid.;Ich liebe Eis.
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker1;Das stimmt natürlich! Wobei berufliche Kaffeeküchen ein bisschen an ihrem Kuchenangebot arbeiten könnten....;extrovert;Lieber Cocktails, Kaffee gibt es ja auch zuhause und im Büro.;Jaaa! Da nimmt man auch die Lautstärke in Kauf. Jetzt kann man ja auch endlich wieder raus.  Lieber abends Cocktails trinken oder zwischendurch einen Kaffee? ;Ja, auf jeden Fall. Finde Innenstädte aber auch einfach super. Einfach mal hier und da einen Kaffee trinken gehen, Bierchen vom Kiosk, alles um die Ecke. Kultur, dies das.;Wie meinst du das?;Ich liebe Eis.
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker2;Haha.;extrovert;Das stimmt natürlich! Wobei berufliche Kaffeeküchen ein bisschen an ihrem Kuchenangebot arbeiten könnten....;Lieber Cocktails, Kaffee gibt es ja auch zuhause und im Büro.;Jaaa! Da nimmt man auch die Lautstärke in Kauf. Jetzt kann man ja auch endlich wieder raus.  Lieber abends Cocktails trinken oder zwischendurch einen Kaffee? ;Das hab ich nicht verstanden.;Was ist dein Lieblingsessen?
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker1;Vielleicht sollte man da eine Art absprache in Abteilungen treffen, dass regelmäßiger Kuchen in diese Räumlichkeiten gelangen.;extrovert;Haha.;Das stimmt natürlich! Wobei berufliche Kaffeeküchen ein bisschen an ihrem Kuchenangebot arbeiten könnten....;Lieber Cocktails, Kaffee gibt es ja auch zuhause und im Büro.;Das hab ich nicht verstanden.;Was ist dein Lieblingsessen?
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker2;Ich habe in einem Studiprojekt mal kennen gelernt jeder git commit, der nicht kompiliert, gibt einen Kuchen.;extrovert;Vielleicht sollte man da eine Art absprache in Abteilungen treffen, dass regelmäßiger Kuchen in diese Räumlichkeiten gelangen.;Haha.;Das stimmt natürlich! Wobei berufliche Kaffeeküchen ein bisschen an ihrem Kuchenangebot arbeiten könnten....;Was ist dein Lieblingsessen?;Ich mag Suppe.
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker1;Das sollte eine goldene Regel sein!;extrovert;Ich habe in einem Studiprojekt mal kennen gelernt jeder git commit, der nicht kompiliert, gibt einen Kuchen.;Vielleicht sollte man da eine Art absprache in Abteilungen treffen, dass regelmäßiger Kuchen in diese Räumlichkeiten gelangen.;Haha.;Das tur mir leid.;Was ist dein Hobby?
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker2;Funktioniert sehr zuverlässig, dieses System.;extrovert;Das sollte eine goldene Regel sein!;Ich habe in einem Studiprojekt mal kennen gelernt jeder git commit, der nicht kompiliert, gibt einen Kuchen.;Vielleicht sollte man da eine Art absprache in Abteilungen treffen, dass regelmäßiger Kuchen in diese Räumlichkeiten gelangen.;Super cool!;Was ist dein Lieblingsessen?
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker1;Ich werde das einfach mal als Plakat in unsere Küche hängen.... Mal sehen, ob sich Leute aus Unsicherheit oder Unwissenheit einfach mal dran halten.;extrovert;Funktioniert sehr zuverlässig, dieses System.;Das sollte eine goldene Regel sein!;Ich habe in einem Studiprojekt mal kennen gelernt jeder git commit, der nicht kompiliert, gibt einen Kuchen.;Ich bin vegan.;Wie meinst du das?
E19CE114-51D3-454F-93D2-AAF0090DDB5C;speaker2;Dann sehen wir am Plakat, ob wir uns kennen.  wohne auch in Dortmund.;extrovert;Ich werde das einfach mal als Plakat in unsere Küche hängen.... Mal sehen, ob sich Leute aus Unsicherheit oder Unwissenheit einfach mal dran halten.;Funktioniert sehr zuverlässig, dieses System.;Das sollte eine goldene Regel sein!;Das tur mir leid.;Ich liebe Eis.
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker1;Hey.;extrovert;Hi!;Hallo;Hi;Wie meinst du das?;Was ist dein Hobby?
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker2;Hi!;introvert;Hey.;Hallo;Hi;Das tur mir leid.;Wie meinst du das?
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker1;So früh schon jemand hier.;extrovert;Hi!;Hey.;Hi;Was ist dein Lieblingsessen?;Super cool!
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker2;Ging das jetzt automatisch los? Ich hoffe ich hab dich nicht warten lassen... Ja bin gerade im Meeting nur am Zuhören, da kann man schon mal das Chatten anfangen.;introvert;So früh schon jemand hier.;Hi!;Hey.;Was hast du morgen so vor?;Was hast du morgen so vor?
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker1;Ja, vielleicht weil ich schon vorher auf Matchen geklickt habe und kann kamst du irgendwann. Oh, ist hier tatsächlich gerade ähnlich.;extrovert;Ging das jetzt automatisch los? Ich hoffe ich hab dich nicht warten lassen... Ja bin gerade im Meeting nur am Zuhören, da kann man schon mal das Chatten anfangen.;So früh schon jemand hier.;Hi!;Wie meinst du das?;Wie meinst du das?
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker2;Hast du hier schonmal gechattet? Ich hatte es irgendwie immer im Hinterkopf aber nie gemacht.;introvert;Ja, vielleicht weil ich schon vorher auf Matchen geklickt habe und kann kamst du irgendwann. Oh, ist hier tatsächlich gerade ähnlich.;Ging das jetzt automatisch los? Ich hoffe ich hab dich nicht warten lassen... Ja bin gerade im Meeting nur am Zuhören, da kann man schon mal das Chatten anfangen.;So früh schon jemand hier.;Was ist dein Hobby?;Wie meinst du das?
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker1;So ein paar Mal schon, der Timer ist allerdings neu. Und du? Oh, das kam zu spät.;extrovert;Hast du hier schonmal gechattet? Ich hatte es irgendwie immer im Hinterkopf aber nie gemacht.;Ja, vielleicht weil ich schon vorher auf Matchen geklickt habe und kann kamst du irgendwann. Oh, ist hier tatsächlich gerade ähnlich.;Ging das jetzt automatisch los? Ich hoffe ich hab dich nicht warten lassen... Ja bin gerade im Meeting nur am Zuhören, da kann man schon mal das Chatten anfangen.;Wie meinst du das?;Ich liebe Eis.
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;speaker2;Ja sonst alles gut. Seit 6 Uhr haben mich die Katzen nicht mehr schlafen lassen, daher recht müde. Aber gerade das letzte Meeting für heute, danach habe ich nur noch entspannte Arbeit.;introvert;So ein paar Mal schon, der Timer ist allerdings neu. Und du? Oh, das kam zu spät.;Hast du hier schonmal gechattet? Ich hatte es irgendwie immer im Hinterkopf aber nie gemacht.;Ja, vielleicht weil ich schon vorher auf Matchen geklickt habe und kann kamst du irgendwann. Oh, ist hier tatsächlich gerade ähnlich.;Ich mag Suppe.;Das tur mir leid.
